scenario,entity,year,month,source_id,journal_id,payroll_batch_id,segment,payroll_detail_id,census_employee_id,planned_position_pool_id,census_role,census_fte,modeled_role_capacity_fte,employer_cost_usd,allocated_settlement_usd,evidence_role,fact_state,record_origin,available_at
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-036,EMP-036,,Train Engine employee,1,1,8390,8390,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-037,EMP-037,,Train Engine employee,1,1,8390,8390,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-038,EMP-038,,Train Engine employee,1,1,8390,8390,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-039,EMP-039,,Train Engine employee,1,1,8390,8390,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-040,EMP-040,,Train Engine employee,1,1,8390,8390,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-041,EMP-041,,Mow employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-042,EMP-042,,Mow employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-043,EMP-043,,Mow employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-044,EMP-044,,Mow employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-045,EMP-045,,Mow employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-046,EMP-046,,Mow employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-047,EMP-047,,Mow employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-048,EMP-048,,Mow employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-049,EMP-049,,Mow employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-050,EMP-050,,Mechanical employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-051,EMP-051,,Mechanical employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-052,EMP-052,,Mechanical employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-053,EMP-053,,Mechanical employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-054,EMP-054,,Mechanical employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-055,EMP-055,,Mechanical employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-056,EMP-056,,Mechanical employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-057,EMP-057,,Operations employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-058,EMP-058,,Operations employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-059,EMP-059,,Operations employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-060,EMP-060,,Operations employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-061,EMP-061,,Operations employee,1,1,8045,8045,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-062,EMP-062,,Safety employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-063,EMP-063,,Safety employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-064,EMP-064,,Management employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-065,EMP-065,,Management employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-066,EMP-066,,Management employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-067,EMP-067,,Management employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-068,EMP-068,,Management employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-069,EMP-069,,Management employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-070,EMP-070,,Management employee,1,1,8620,8620,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-BST,base-ARU_GROUP-2027-001660,WAGE-base-base-ARU_GROUP-2027-001660,BST,WAGE-base-base-ARU_GROUP-2027-001660-EMP-071,EMP-071,,Management employee,1,1,8619,8619,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-012,EMP-012,,Terminal Manager,1,1,15515,15515,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-072,EMP-072,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-073,EMP-073,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-074,EMP-074,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-075,EMP-075,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-076,EMP-076,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-077,EMP-077,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-078,EMP-078,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-079,EMP-079,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-080,EMP-080,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-081,EMP-081,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-082,EMP-082,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-083,EMP-083,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-084,EMP-084,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-085,EMP-085,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-086,EMP-086,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-087,EMP-087,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-088,EMP-088,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-089,EMP-089,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-090,EMP-090,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-091,EMP-091,,Terminal employee,1,1,7125,7125,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-092,EMP-092,,Terminal employee,1,1,7125,7125,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-093,EMP-093,,Terminal employee,1,1,7125,7125,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,8,PAYROLL-base-202708-TERMINALS,base-ARU_GROUP-2027-001667,WAGE-base-base-ARU_GROUP-2027-001667,TERMINALS,WAGE-base-base-ARU_GROUP-2027-001667-EMP-094,EMP-094,,Terminal employee,1,1,7125,7125,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
