object_id,canonical_name,object_type,entity_id,place,granularity,census_status,canon_status,fictionality,source_id,source_path,source_commit,source_locator,exact_source_wording,relevant_date,date_precision,conflict_id,next_action,notes,decision_id
SH-IND-TRK-BST-EAST-2,TRK-BST-EAST-2,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/8,"{""authority_method"": ""written track warrant plus yard limits and radio repeat-back; no automatic block signal assumption"", ""capital_category"": ""track_ties_surfacing"", ""condition"": ""fair; funded tie/surfacing backlog"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""TRK-BST-EAST-2"", ""inspection"": ""synthetic qualified track-inspector weekly + weather-event inspection"", ""length_miles"": 2, ""maximum_freight_mph"": 25, ""mp_end"": 4, ""mp_start"": 2, ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 132, ""restriction"": ""286000lb gross car allowance subject to segment/bridge rating and local restrictions"", ""route_id"": ""BST-EAST"", ""slow_order_release"": null, ""temporary_slow_order_mph"": null, ""ties"": ""timber; selective concrete at drainage transitions"", ""track_class"": 2}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-TRK-BST-MINERAL-0,TRK-BST-MINERAL-0,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/9,"{""authority_method"": ""written track warrant plus yard limits and radio repeat-back; no automatic block signal assumption"", ""capital_category"": ""track_ties_surfacing"", ""condition"": ""fair; funded tie/surfacing backlog"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""TRK-BST-MINERAL-0"", ""inspection"": ""synthetic qualified track-inspector weekly + weather-event inspection"", ""length_miles"": 1.25, ""maximum_freight_mph"": 25, ""mp_end"": 1.25, ""mp_start"": 0, ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 132, ""restriction"": ""286000lb gross car allowance subject to segment/bridge rating and local restrictions"", ""route_id"": ""BST-MINERAL"", ""slow_order_release"": null, ""temporary_slow_order_mph"": null, ""ties"": ""timber; selective concrete at drainage transitions"", ""track_class"": 2}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-TRK-BST-MINERAL-1.25,TRK-BST-MINERAL-1.25,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/10,"{""authority_method"": ""written track warrant plus yard limits and radio repeat-back; no automatic block signal assumption"", ""capital_category"": ""track_ties_surfacing"", ""condition"": ""fair; funded tie/surfacing backlog"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""TRK-BST-MINERAL-1.25"", ""inspection"": ""synthetic qualified track-inspector weekly + weather-event inspection"", ""length_miles"": 1.401523236389135, ""maximum_freight_mph"": 25, ""mp_end"": 2.651523236389135, ""mp_start"": 1.25, ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 132, ""restriction"": ""286000lb gross car allowance subject to segment/bridge rating and local restrictions"", ""route_id"": ""BST-MINERAL"", ""slow_order_release"": null, ""temporary_slow_order_mph"": null, ""ties"": ""timber; selective concrete at drainage transitions"", ""track_class"": 2}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-YARD-arrival,arrival,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/11,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 20, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-YARD"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-YARD-arrival"", ""in_service_date"": ""1991-01-02"", ""length_miles"": 0.28, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""arrival"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-YARD-departure,departure,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/12,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 20, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-YARD"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-YARD-departure"", ""in_service_date"": ""1991-01-02"", ""length_miles"": 0.28, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""departure"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-YARD-classification1,classification1,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/13,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 20, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-YARD"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-YARD-classification1"", ""in_service_date"": ""1991-01-02"", ""length_miles"": 0.28, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""classification1"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-YARD-classification2,classification2,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/14,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 20, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-YARD"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-YARD-classification2"", ""in_service_date"": ""1991-01-02"", ""length_miles"": 0.28, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""classification2"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-YARD-shop,shop,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/15,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 5, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-YARD"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-YARD-shop"", ""in_service_date"": ""1991-01-02"", ""length_miles"": 0.1, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""shop"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-YARD-fuel,fuel,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/16,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 5, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-YARD"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-YARD-fuel"", ""in_service_date"": ""1991-01-02"", ""length_miles"": 0.1, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""fuel"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-YARD-storage,storage,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/17,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 10, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-YARD"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-YARD-storage"", ""in_service_date"": ""1991-01-02"", ""length_miles"": 0.15, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""storage"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-WAM-INT-receipt,receipt,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/18,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 20, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-WAM-INT"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-WAM-INT-receipt"", ""in_service_date"": ""1991-01-02"", ""length_miles"": 0.28, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""receipt"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-WAM-INT-release,release,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/19,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 20, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-WAM-INT"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-WAM-INT-release"", ""in_service_date"": ""1991-01-02"", ""length_miles"": 0.28, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""release"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-WAM-INT-hold,hold,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/20,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 20, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-WAM-INT"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-WAM-INT-hold"", ""in_service_date"": ""1991-01-02"", ""length_miles"": 0.28, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""hold"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-TERMINAL-legacygeneral,legacygeneral,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/21,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 12, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-TERMINAL"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-TERMINAL-legacygeneral"", ""in_service_date"": ""1991-01-02"", ""length_miles"": 0.22, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""legacygeneral"", ""owner"": ""American Resource Utility, Inc."", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-TERMINAL-legacyteam,legacyteam,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/22,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 12, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-TERMINAL"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-TERMINAL-legacyteam"", ""in_service_date"": ""1991-01-02"", ""length_miles"": 0.22, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""legacyteam"", ""owner"": ""American Resource Utility, Inc."", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-TERMINAL-phase1generalA,phase1generalA,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/23,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""phase1_interface"", ""capital_record_ids"": [""PH1-08""], ""car_spots"": 10, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-TERMINAL"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-TERMINAL-phase1generalA"", ""in_service_date"": ""2026-07-07"", ""length_miles"": 0.22, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""phase1generalA"", ""owner"": ""American Resource Utility, Inc."", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-TERMINAL-phase1generalB,phase1generalB,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/24,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""phase1_interface"", ""capital_record_ids"": [""PH1-08""], ""car_spots"": 10, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-TERMINAL"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-TERMINAL-phase1generalB"", ""in_service_date"": ""2026-07-07"", ""length_miles"": 0.22, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""phase1generalB"", ""owner"": ""American Resource Utility, Inc."", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-TERMINAL-phase1liquid,phase1liquid,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/25,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""phase1_interface"", ""capital_record_ids"": [""PH1-09""], ""car_spots"": 6, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-TERMINAL"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-TERMINAL-phase1liquid"", ""in_service_date"": ""2026-07-07"", ""length_miles"": 0.15, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""phase1liquid"", ""owner"": ""American Resource Utility, Inc."", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-TAY-WAREHOUSE-warehouse,warehouse,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/26,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 8, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-TAY-WAREHOUSE"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-TAY-WAREHOUSE-warehouse"", ""in_service_date"": ""1974-06-03"", ""length_miles"": 0.16, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""warehouse"", ""owner"": ""American Resource Utility, Inc."", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
SH-IND-YARD-FAC-EAST-MATERIALS-materials1,materials1,TRACK_REGISTER_SEGMENT,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/track_segments/27,"{""authority_method"": ""yardmaster permission; blue-flag/transload protection as applicable"", ""capital_category"": ""yard_shop"", ""car_spots"": 10, ""condition"": ""serviceable/rehabilitated"", ""excluded_from_route_miles"": true, ""facility_id"": ""FAC-EAST-MATERIALS"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""id"": ""YARD-FAC-EAST-MATERIALS-materials1"", ""in_service_date"": ""1972-05-08"", ""length_miles"": 0.18, ""locomotive_and_clearance_allowance_ft"": 150, ""maximum_freight_mph"": 10, ""name"": ""materials1"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""rail_lb_per_yard"": 115, ""reference_car_length_ft"": 60, ""route_id"": null, ""track_class"": 1}",2026,YEAR_OR_RANGE,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
