source_path,source_commit,bytes,file_sha256,extraction_method,extracted_text_units
blackridge/reports/WORKBOOK_QA_REPORT.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,873,ac30cc90f09256a03fe9c9b1f8d627dad7bf0a9ecd1f49cb3416b6ee96ad2688,TEXT_SCANNED,21
blackridge/reports/alexandria_control_boundary_scan.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,272,27f411be0f0a75c358e7a87e2aedb5ec74a91e59c75e6528329eb09ee40498ef,JSON_STRINGS_EXTRACTED,6
blackridge/reports/final_validation_stdout.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,4192,81ec8ab0db7bac0a4e00de31b497601d37b02e7cff3bc4e24e0cac9181c47c53,JSON_STRINGS_EXTRACTED,2
blackridge/reports/row_count_manifest.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,4359,f392293ce81de641e3e343c80e5ebd0c4c89be00542b93bead22d12de9c04950,JSON_STRINGS_EXTRACTED,1
blackridge/reports/workbook_previews/ASSET_HIERARCHY.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,30665,03eca8e71dac7b4960bc461b7abdbebcc57074ea9490088c2d91da455efbc26e,IMAGE_OCR_NOT_VISUAL_VERIFICATION,23
blackridge/reports/workbook_previews/BALANCE_SHEET.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,119469,df94305e8762e17f46f15a6091401946860dd7acb3a3c98a8fb5193440b5b934,IMAGE_OCR_NOT_VISUAL_VERIFICATION,237
blackridge/reports/workbook_previews/BLACKRIDGE_WORKBOOK_RENDER_PREVIEWS.pdf,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,774651,6e0d074d57dc5c0d355836a1bee02310d12ee660a0b967872b3f054c1daf1553,PDF_TEXT_EXTRACTED_VISUAL_REVIEW_SEPARATE,634
blackridge/reports/workbook_previews/ENTITY_SEARCH.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,31229,06abec001632be24625a42875cbe6bf7aaf24c858421ce8944b033d38bf330a3,IMAGE_OCR_NOT_VISUAL_VERIFICATION,25
blackridge/reports/workbook_previews/FIN_DASHBOARD.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,31399,0b7e249923be25498c6b74db8288c7907673c060cf31f812de763902bbab4a27,IMAGE_OCR_NOT_VISUAL_VERIFICATION,25
blackridge/reports/workbook_previews/INCOME_STATEMENT.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,136650,d1321f2bf7ff48c31f5746f04049f04b68204483716914b56e1e8475cbff7fea,IMAGE_OCR_NOT_VISUAL_VERIFICATION,237
blackridge/reports/workbook_previews/INVENTORY_VALUATION.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,31857,b227b61fc4711c507ec4f053c3a98d5f3a72ce562021ffb9d7ac0f7209995272,IMAGE_OCR_NOT_VISUAL_VERIFICATION,23
blackridge/reports/workbook_previews/PHASE4_DCF.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,25653,3c8bdbcb8ca7ba4dbbbbead4ae28b7fc205d87750cbc22ffe12a17a7aeb413da,IMAGE_OCR_NOT_VISUAL_VERIFICATION,39
blackridge/reports/workbook_previews/START_HERE.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,30389,6f2b814dc0be233b1798831b7f7368f57b0a4dafd71cd05be3dc6883842e7e1c,IMAGE_OCR_NOT_VISUAL_VERIFICATION,23
blackridge/reports/workbook_previews/VALIDATION_STATUS.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,31366,5f73daa3d893998800b50825e89c63563f85be95bddeefe3aecaf867977c3f90,IMAGE_OCR_NOT_VISUAL_VERIFICATION,25
blackridge/schemas/exports/blackridge_data_dictionary_v0.1.0.csv,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,130443,b5bab6393b1dae6165271d49af50b2655abbf236c0cd914e6e3e121a542d14ca,TEXT_SCANNED,1805
blackridge/schemas/sql/blackridge_postgresql_v0.1.0.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,77307,2f4a61d90e47727ebadcb126b8a5c4852466af2525253cf60b78173297d7d575,TEXT_SCANNED,1201
blackridge/schemas/sql/blackridge_schema_v0.1.0.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,77347,ddc90853020af2592d04e7a0fbf520c01141d9a04534704422fee98ae2173410,TEXT_SCANNED,1201
blackridge/src/blackridge/__init__.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,82,e4ffa07245fd4c905f7970a4d7fea876ae6a6e3f50563b51bb67c0c87782213b,TEXT_SCANNED,3
blackridge/src/blackridge/__main__.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,48,935a1c1166b0c1ea35a82256345000bf2c73ded718d77773bc27a71ecce28f7d,TEXT_SCANNED,3
blackridge/src/blackridge/cli.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,44400,414dcac7ab13771ad345639bbd75c8929476ea8c35232cff37dd8fa4824c34cf,TEXT_SCANNED,1188
blackridge/src/blackridge_data.egg-info/PKG-INFO,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,353,02d70239f1faca8ccca70c7861d54470c4bed932ccef1ec4f899be1f45d8976a,TEXT_SCANNED,12
blackridge/src/blackridge_data.egg-info/SOURCES.txt,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,385,e930fe695b54e8e843174b7d3eb8a095d59999aa59da6aa24ccff45cc0f53ff3,TEXT_SCANNED,12
blackridge/src/blackridge_data.egg-info/dependency_links.txt,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,TEXT_SCANNED,1
blackridge/src/blackridge_data.egg-info/entry_points.txt,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,51,97bec9a33d8dcd3d195b4c00c564d8d8f23b3389ce4466a1b802c067392f7655,TEXT_SCANNED,2
blackridge/src/blackridge_data.egg-info/requires.txt,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,104,ae0461453c6ed58c59d949fd779cc1a31ef89a4d0299c714cdca765faa891a88,TEXT_SCANNED,9
blackridge/src/blackridge_data.egg-info/top_level.txt,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,11,6a045e52fa7d5b337128b0912097e0d306a606f33eac4a4ba174ccf06bb682f1,TEXT_SCANNED,1
blackridge/tests/test_foundation.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,7748,457f28be05fdf780a3cf2140a3a1c34803effc60d4b4510128813f2babced855,TEXT_SCANNED,221
config/finance/assumptions/baseline.yml,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1332,e2fb577a872de0164e2a76337ae0f12685f6ceb94ec25f128a15314233ef104a,TEXT_SCANNED,26
config/finance/assumptions/quantitative.yml,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,4463,4aeb3e9a83f2e56fe6b31ac4d0901aaf3a7b16d7bdad975f96e4149ff020cd60,TEXT_SCANNED,103
config/finance/scenarios/operating.yml,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,4593,be0d71ddc64111bb57f97fd56a91e20663e67fc1d9c0e00f2156e18cc2aa04dd,TEXT_SCANNED,57
config/finance/scenarios/valuation.yml,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1580,378ef3c0484e95143dc4cd8ad5988100e46ec6fa6df0c2fb5d4c8c4f67ed3385,TEXT_SCANNED,55
config/finance/unit_scopes.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1818,995ea6042cb961c8f4542fbc948e7b95539d5cdcbb0853a4a24963f04934f141,JSON_STRINGS_EXTRACTED,47
config/releases/public-demo-v0.1.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1817,04e18cf10792b13b816717c72952a4e92cdb48a559d335610361fd132affa719,JSON_STRINGS_EXTRACTED,111
db/README.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2718,e02be11d44b551bb749bbcf1695dac9a97b559c950cd126680dd0ce0fe49f8d0,TEXT_SCANNED,49
db/migrations/env.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1756,d8129c02006ef47305c68b6031234b2125f0af9613b0ef9e6ee9e0c7b7e1b018,TEXT_SCANNED,50
db/migrations/script.py.mako,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,593,c20f6ab92d4ed36d77fbccb82bc410cd2ced42f2c162eebb43ddd45ae93dd90e,TEXT_SCANNED,24
db/migrations/versions/0004_frozen_explicit_baseline.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,55245,d604c3abcb2e614e66a65fc842b840e20ccfa9f694d504a1906dca1ebe5016cf,TEXT_SCANNED,1361
db/migrations/versions/0005_generation_context.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1635,562caa9f83142eb31349f1771cc9dae239ac7aa6b81057974bfc6067379c830e,TEXT_SCANNED,45
db/migrations/versions/0006_run_scope_and_uniqueness.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2497,f13f33b6dc8a5d159119bd0f418a8d3c55184f4ebd91c0dbe541c88ddef7c045,TEXT_SCANNED,72
db/migrations/versions/0007_generated_fact_ownership.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1855,f70af7548c4e31247e5b0542aee57eff1ae91810be8be2edd7dbc1871cd15b8d,TEXT_SCANNED,74
db/migrations/versions/0008_run_build_identity.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1600,3802977f7cfd510e21d416867baaaa41cf7a06aec2e2978f633152ea035cd785,TEXT_SCANNED,39
db/migrations/versions/0009_generation_input_identity.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3527,be1cf43ac7080bd5e1a3c7f27c89024e895a9879757daf6ad8a269edc2d0f96a,TEXT_SCANNED,89
db/migrations/versions/0010_run_scoped_natural_keys.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3804,59692ad4377ac6418bc286cb458bc28dc3bd3d39a7d3af1ee266e22a5632496d,TEXT_SCANNED,98
db/migrations/versions/0011_generation_integrity_constraints.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,10185,2960c12c328216847de22c7e05cb0ca65475b46e4d72737715cb09bd7fd51861,TEXT_SCANNED,205
db/migrations/versions/0012_run_scoped_period_close.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2368,b13c93887f921f076dc8bc5b6331346b608fffc813314ab4a40713285d5f977a,TEXT_SCANNED,71
db/migrations/versions/0013_widen_scenario_period_code.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1219,1c4194dee0590dfe224560ab226087abb26cf4df5599aefb7365c5f5af39999a,TEXT_SCANNED,43
db/migrations/versions/0014_debt_repayment_subledger.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1962,ab34c2c376542c413ad880826b0c9efb27cedb670c98ca792fdce308273fb325,TEXT_SCANNED,56
db/migrations/versions/0015_financial_integrity.py,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,42270,217a5f93d6473b0df0f1a984459b3a991c809f6bd2c0f1e902f1c7508afdba49,TEXT_SCANNED,1022
db/sql/ar_ap_exposure_reconciliation.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,5260,af5b9e1e99c50dfe3dd9110e44198ff80005711b1bf8c40e93ce543cedbbf6f8,TEXT_SCANNED,129
db/sql/assumption_impact.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,248,81f25e0112daa122a242f9bf2061473b9340ea364232581f5d6bc96c52f47912,TEXT_SCANNED,1
db/sql/bst_route_customer_margin.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,347,c33af9090a7f476eb7d5a1e362aff0e51fc07b1bf058f4e7195c970dcd650ccb,TEXT_SCANNED,11
db/sql/consolidated_monthly_pnl.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,492,332d5ea9aab45b891ebd92d18ec1b39edce4e47340a51f8700a6c60097a15001,TEXT_SCANNED,1
db/sql/cradle_project_economics.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,267,43fe1378c68a78126ead808722539cc625aa0b487e7169e05976778a17f2e6d2,TEXT_SCANNED,1
db/sql/customer_arr_bridge.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,289,8d9ea838b62db8db0916103bf55723fc63a9ae10d192d3cdad294dd846fcb065,TEXT_SCANNED,1
db/sql/customer_profitability.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1164,814d1a71d71ae970ff1f5371c8f248cf0ce386a06c28547234f1a18b60049beb,TEXT_SCANNED,35
db/sql/debt_covenant_calculation.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3129,ef374914009b572f35c104381b13be989c6bb4fab7e5784407151b46dd8529c7,TEXT_SCANNED,52
db/sql/deferred_revenue_rollforward.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,347,1389d43c8049c7e4ff26ad578c3b2528a1ecde6518d7f7c281c062d9a66372a4,TEXT_SCANNED,1
db/sql/employee_loaded_cost.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,241,2b5508c329efd6ccbe4ce05f59e06b46340f661e71577d82a15860f92678e825,TEXT_SCANNED,1
db/sql/engagement_margin_wip.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1236,d2681b5f8e43da13310ae5915284b4abd4244066ec8254a10a23a3566019fceb,TEXT_SCANNED,30
db/sql/entity_trial_balance.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,496,2cbef5bfab9c62f174a96145b5cc2b66cb579eae66618585692a0ca9c70b37fb,TEXT_SCANNED,19
db/sql/fixed_asset_rollforward.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,709,88c1ebe07bdd61657f4690f46b669bdae7ac36e3fcd2c192deda0b229f354c1a,TEXT_SCANNED,18
db/sql/intercompany_mismatch_elimination.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1944,f47dc6ca8f70d8e93bf4e5aa2939f023e1f727c0b5a2db471a7bb433dd2c9357,TEXT_SCANNED,47
db/sql/journal_to_source_trace.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,316,5c13418dec18b7733f3752d8324315e7845a314bef995e6edff2fc7a6c95f451,TEXT_SCANNED,1
db/sql/mine_inventory_shipment_reconciliation.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,546,fe1ddab61c0c8aa5eb5ceed7532ffa8c8c641afdb80e22baa20dacc90dd60031,TEXT_SCANNED,1
db/sql/red_wash_unit_cost_bridge.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,365,608bdeafb05b7586b34ae9cef298de19c34651299a069409881089865143b1d3,TEXT_SCANNED,1
db/sql/release_coverage_lineage.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,216,25fd559987c11111888dcf314e75a2a8d916dc43a77c7dcdaa5a4786d4637126,TEXT_SCANNED,1
db/sql/scenario_variance.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1542,ea8c904de776da590511eb3c1271dab6da6be44feba1ccbcfe56c58465fde4df,TEXT_SCANNED,33
db/sql/source_to_journal_trace.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,191,73a02fa94b3ddf78df3dc7ca974871a19cbf294e8507797b9fe5d08a3cb1ecbf,TEXT_SCANNED,1
db/sql/vendor_spend_concentration.sql,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,438,7c1a091cdd048fe142765c1fd7ca17f082ad86f713f6ced72e76755a9eb4d3e9,TEXT_SCANNED,14
docker-compose.yml,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,336,f6df3ea874d959c2474c34195908a1b5413fe921e37809f6c8b7832425508175,TEXT_SCANNED,13
docs/CONTROLLED_DOCUMENT_INDEX.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,8427,ae64db4b64b7b1936690f9616dcd836e512305d2d99ae616530aa400e47892fa,TEXT_SCANNED,103
docs/audit/BRANCH_AND_PR_REGISTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2850,088fb8bd89787b6c89cd8386e5edea8bb195ad7474cb19f5a2f5ea7fd6980050,TEXT_SCANNED,46
docs/audit/HYGIENE_BACKLOG.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1519,fe607de29aa3778caebcfce8f7e0ad2edcb130a3320c7f15c40408b7dd67fd11,TEXT_SCANNED,23
docs/canon/CANON_CHANGELOG_v0.2.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,11536,3790eee2f22fa7c180ea89e51e20bb4e89c932e420fea17abf3ae7ac941e78a2,TEXT_SCANNED,255
docs/canon/CANON_CHANGELOG_v0.3.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,12797,b12cd87a48ee6a7859a2e05fc79406df2591326ccd104c97b1eaccf46c98d921,TEXT_SCANNED,275
docs/canon/CORPORATE_HEADQUARTERS_CLOSEOUT_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,27771,85173b40c1be06f18076aef47a2c1daa646a243b2a16de584d72b277afbc2930,TEXT_SCANNED,372
docs/canon/DECISION_REGISTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,21910,070dc6e6dad18b8e4c18fa530366b9fc8a396986371aee8a0e16ba732e6e1de4,TEXT_SCANNED,259
docs/canon/DECISION_REGISTER_ADDENDUM_2026-09-03.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,17195,9fd150d5b6ae1517fe3db17ddcf834d802bdd3908662806c319e18b9b4ce5877,TEXT_SCANNED,118
docs/canon/DECISION_REGISTER_ADDENDUM_2026-09-05_RED_WASH.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,5819,79a7fab1fe3cf614d4679a018a5631892689109f1dc95bb67421c868280537d4,TEXT_SCANNED,55
docs/canon/RED_WASH_CLOSEOUT_CHANGELOG_2026-09-05.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2818,c200e0e718298d300efb6f625674ca6cd8865ad99e24854f45f0b43de5959c30,TEXT_SCANNED,51
docs/canon/RED_WASH_TRANSACTION_OPERATING_RECORD_2026-09-05.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,11449,6e90bdb9280a562e80e04561af45fabf1856a18b55ea48541f292a42711171d5,TEXT_SCANNED,231
docs/canon/SABLE_HARBOR_CANONICAL_ARCHITECTURE_HANDOVER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,36394,ef0fe5602ab41f1de0a0c29146476dbb406cb56e28407652f7d00f357e3fc636,TEXT_SCANNED,1128
docs/canon/SABLE_HARBOR_CONTINUITY_AUDIT_v0.2.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,18443,3d3d4596087c9dd56bcf1d01904f70dff3e3a413a33af5a24336492768fec52c,TEXT_SCANNED,497
docs/canon/SABLE_HARBOR_CORPORATE_LORE_CANON_v0.2.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,74632,db29a8398a29b53e2d6e803e6e49528bdd2a0d9bc4197e34cc28fa194780c5f6,TEXT_SCANNED,1663
docs/canon/SABLE_HARBOR_CORPORATE_LORE_CANON_v0.3.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,83837,e1b0d123eed483f91240362f335d62210ea67da49b27b21bced7264e36c711cc,TEXT_SCANNED,1715
docs/commercialization/CUSTOMER_EVALUATION_GUIDE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,716,cad6bb98ec0fdc2ccde2fe7f9381aa4930f608978f09e8afdfd0060bdd45181f,TEXT_SCANNED,11
docs/commercialization/PACKAGING_AND_LICENSING_PROPOSAL.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,512,f3102bd711d07017e4b2004ee4f1a496ff151b8fa44c3ee2b420feb830c3aba4,TEXT_SCANNED,5
docs/commercialization/RELEASE_PROCESS.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2587,3d60850446e97e09c18b8c8f258a5dc0475ab9eaa677af737338bb4b6b81c686,TEXT_SCANNED,32
docs/commercialization/SABLE_HARBOR_DATA_PRODUCT.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1088,6edb7b926b2ba70b47c4ef6a8fec02523756a6b44bf77db6db9d662cee776a11,TEXT_SCANNED,10
docs/controls/CCF_BUSINESS_LINE_APPLICABILITY_MATRIX_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,6535,b73e82331eb25ab24ad70a1576952f9ad6092ff8e46f90cb2c7f6a4b823b745c,TEXT_SCANNED,65
docs/controls/CCF_CONTROL_OBJECTIVES_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,21029,db7a189139b86fb51d684b6af3e681002b5e0f3f81c38c5bc15a61c20e4a59a3,TEXT_SCANNED,204
docs/controls/CCF_CONTROL_RECORD_SCHEMA_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,8319,c5827d2c3824b7f9f147a5ca351d56f5af9d77306ce8a563dab4d63c7b6a4151,TEXT_SCANNED,156
docs/controls/CCF_DECISION_MEMO_001.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,5443,7a0a899c7f71216119d865e1a9a276eafc2f48c0ddab4914dcef827cbab48624,TEXT_SCANNED,61
docs/controls/CCF_DOMAIN_TAXONOMY_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,6829,c746e81d8aa7078bb3789c8d82e5826ff7f592c8e0c861b16d0c3a0f922bcb5b,TEXT_SCANNED,69
docs/controls/CCF_EXTERNAL_FRAMEWORK_MAPPING_PLAN_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,6560,848ff40ff68f0ad1d59c632dbe5d57c37e9d55b2b9e7ea5095413d8c5b9fd224,TEXT_SCANNED,140
docs/controls/CCF_FOUNDATION_BUILD_INDEX_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,5324,932163661cb4b5389337d046bfc3ee727e11dff44387837c39c513656927408f,TEXT_SCANNED,75
docs/controls/CCF_GOVERNANCE_J2_INTEGRATION_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2615,7810bec222f449bb50043c4bbbf566be1561153d2c93985ffe3384d5e61f1f0f,TEXT_SCANNED,22
docs/controls/CCF_HISTORICAL_MATURITY_AND_EXCEPTION_MODEL_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,9234,9f28a7112a9d9d1bd669ab493ab9128ccd975fb012bedf58cbf1de313a2e3e2a,TEXT_SCANNED,163
docs/controls/CCF_POLICY_AND_ARTIFACT_INVENTORY_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,9620,740186418c683593cfec1662e129c34cddf097b4428a232fc232f6d623cabf5c,TEXT_SCANNED,223
docs/controls/CCF_RISK_CONTROL_TRACEABILITY_MATRIX_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,4678,06cb68bdfb88ea68fc26c6fe56a18fca856e3db23c564c89d6289eec97836dd5,TEXT_SCANNED,45
docs/controls/COMMON_CONTROLS_FRAMEWORK_FOUNDATION_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,12195,f53323e7f61e3c71ef002527ef7b8f5c6bebb1c7f567335f98a5888c77d42d79,TEXT_SCANNED,232
docs/controls/COMMON_CONTROL_CATALOG_v0.1.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,37913,6bc27636355eb21204471672bd04377ee12cf5530feadf9ec7049a5983015433,TEXT_SCANNED,258
docs/finance/ACCOUNTING_POLICIES.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1669,aa0d53be7d3efe4843fb8fdc6373c5923362172e6a73d194b2a8f52741d99dc2,TEXT_SCANNED,15
docs/finance/ARCHITECTURE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1156,288df49a435fd84f43b7a79e2199d9438deb6456bb4570ce391b5ef1a0404650,TEXT_SCANNED,21
docs/finance/ASSUMPTION_REGISTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,577,8f4e6af244817ad7ecb2503f4f54a56c0f0f955bd98b28a00309010cdf2ac2d6,TEXT_SCANNED,10
docs/finance/BACKLOG.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1485,fd3123e7110edb95cff6f1939985553dfb5beb6e38a5d846d0d43f7760001c6e,TEXT_SCANNED,23
docs/finance/CANON_COLLISION_REGISTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,5019,2178976b4ba4e1f2a945a7b15055db8c0400f4413ca06c0ead7983b8f633a4b2,TEXT_SCANNED,35
docs/finance/CANON_FINANCE_CROSSWALK.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2443,1be08f26c4e77272e74dd44bdb9fa0b1a36e74bd92761ff0c2ac6163d2b40d34,TEXT_SCANNED,17
docs/finance/CANON_SOURCE_LOCK.json,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,3445,0407e838f2e733bc52d60db8ccd254a1105bc566b4f5a5d5b27f6836709a03ff,JSON_STRINGS_EXTRACTED,43
docs/finance/CANON_SOURCE_LOCK.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,5351,56e56a8396cd167de33108b095f3b2234dd51f5d806fc3de3ae679347a300286,TEXT_SCANNED,80
docs/finance/CHART_OF_ACCOUNTS.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1385,b85c4e0c7aac65af0b2b678898a1bfca1b2a9d0db0a73668ae675c2c5e722d68,TEXT_SCANNED,18
docs/finance/DATABASE_AND_ACCOUNTING_ARCHITECTURE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2928,7cba02d9ba686ea83c41bdb1b51fa8085ccd14eb9e5fa3d8d98e9417882638fb,TEXT_SCANNED,44
docs/finance/DATA_MODEL.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1810,68f0782a3ae01b948ed108fb9ef152ddb15f9fe4bb7bf8ba51b2483e9b1a4817,TEXT_SCANNED,33
docs/finance/EXCEL_MODEL_GUIDE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2481,b7f343c02a437969bb318da8e228206b61d1a73cbcf86f3614f031071203c074,TEXT_SCANNED,31
docs/finance/EXECUTION_PLAN.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,853,ba2d2fccc50d39638cf32ee4b7435868b1201e1af8ce6c2ae23d10b30d352c46,TEXT_SCANNED,14
docs/finance/FINANCIAL_DECISION_QUEUE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,2085,b79e0ad5d6044dae45f52b5c25bc8c2cd3d2ed555bb5465dcccf46df51a1951f,TEXT_SCANNED,15
docs/finance/GENERATION_METHOD.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,1493,cf64cb723d7d83c5269b84b3b7d10907fcc17ee4abd4093bc66f0e6bde777119,TEXT_SCANNED,22
docs/finance/GENERATION_RUN_ARCHITECTURE.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,11956,478051e7ba56794c236bff196d710787d027c242bf2b1f63034c7187ef3d18d0,TEXT_SCANNED,166
docs/finance/HANDOFF.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,834,3f6e7e485abbb5d4d289e70f69368c2924882e24d527f4fede4d0842ca572a1a,TEXT_SCANNED,13
