scenario,entity,year,month,period,journal_id,account,account_name,account_type,debit_usd,credit_usd,signed_usd,source_id,source_type,description,segment,counterparty,cash_flow,available_at,record_origin,fact_state,period_role,effective_period_end
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000068,2000,Trade payables,liability,0,1689,-1689,IC-base-202701-acid-BST-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,BST,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000069,1150,Intercompany receivable,asset,2856,0,2856,IC-base-202701-acid-TERMINALS,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TERMINALS,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000069,4100,Intercompany service revenue,revenue,0,2856,-2856,IC-base-202701-acid-TERMINALS,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TERMINALS,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000070,5200,Incremental interface external operating cost,expense,1607,0,1607,IC-base-202701-acid-TERMINALS-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TERMINALS,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000070,2000,Trade payables,liability,0,1607,-1607,IC-base-202701-acid-TERMINALS-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TERMINALS,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000071,1150,Intercompany receivable,asset,5549,0,5549,IC-base-202701-acid-TRUCKING,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TRUCKING,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000071,4100,Intercompany service revenue,revenue,0,5549,-5549,IC-base-202701-acid-TRUCKING,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TRUCKING,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000072,5200,Incremental interface external operating cost,expense,3790,0,3790,IC-base-202701-acid-TRUCKING-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TRUCKING,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000072,2000,Trade payables,liability,0,3790,-3790,IC-base-202701-acid-TRUCKING-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TRUCKING,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000073,1150,Intercompany receivable,asset,4335,0,4335,IC-base-202701-binder-BST,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,BST,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000073,4100,Intercompany service revenue,revenue,0,4335,-4335,IC-base-202701-binder-BST,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,BST,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000074,5200,Incremental interface external operating cost,expense,1854,0,1854,IC-base-202701-binder-BST-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,BST,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000074,2000,Trade payables,liability,0,1854,-1854,IC-base-202701-binder-BST-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,BST,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000075,1150,Intercompany receivable,asset,2040,0,2040,IC-base-202701-binder-TERMINALS,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TERMINALS,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000075,4100,Intercompany service revenue,revenue,0,2040,-2040,IC-base-202701-binder-TERMINALS,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TERMINALS,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000076,5200,Incremental interface external operating cost,expense,1185,0,1185,IC-base-202701-binder-TERMINALS-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TERMINALS,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000076,2000,Trade payables,liability,0,1185,-1185,IC-base-202701-binder-TERMINALS-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TERMINALS,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000077,1150,Intercompany receivable,asset,5814,0,5814,IC-base-202701-binder-TRUCKING,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TRUCKING,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000077,4100,Intercompany service revenue,revenue,0,5814,-5814,IC-base-202701-binder-TRUCKING,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TRUCKING,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000078,5200,Incremental interface external operating cost,expense,3914,0,3914,IC-base-202701-binder-TRUCKING-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TRUCKING,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000078,2000,Trade payables,liability,0,3914,-3914,IC-base-202701-binder-TRUCKING-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TRUCKING,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000079,1150,Intercompany receivable,asset,867,0,867,IC-base-202701-lime-BST,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,BST,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000079,4100,Intercompany service revenue,revenue,0,867,-867,IC-base-202701-lime-BST,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,BST,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000080,5200,Incremental interface external operating cost,expense,371,0,371,IC-base-202701-lime-BST-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,BST,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000080,2000,Trade payables,liability,0,371,-371,IC-base-202701-lime-BST-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,BST,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000081,1150,Intercompany receivable,asset,459,0,459,IC-base-202701-lime-TERMINALS,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TERMINALS,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000081,4100,Intercompany service revenue,revenue,0,459,-459,IC-base-202701-lime-TERMINALS,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TERMINALS,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000082,5200,Incremental interface external operating cost,expense,258,0,258,IC-base-202701-lime-TERMINALS-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TERMINALS,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000082,2000,Trade payables,liability,0,258,-258,IC-base-202701-lime-TERMINALS-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TERMINALS,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000083,1150,Intercompany receivable,asset,1224,0,1224,IC-base-202701-lime-TRUCKING,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TRUCKING,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000083,4100,Intercompany service revenue,revenue,0,1224,-1224,IC-base-202701-lime-TRUCKING,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TRUCKING,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000084,5200,Incremental interface external operating cost,expense,824,0,824,IC-base-202701-lime-TRUCKING-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TRUCKING,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000084,2000,Trade payables,liability,0,824,-824,IC-base-202701-lime-TRUCKING-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TRUCKING,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000085,1150,Intercompany receivable,asset,1938,0,1938,IC-base-202701-steel-BST,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,BST,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000085,4100,Intercompany service revenue,revenue,0,1938,-1938,IC-base-202701-steel-BST,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,BST,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000086,5200,Incremental interface external operating cost,expense,886,0,886,IC-base-202701-steel-BST-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,BST,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000086,2000,Trade payables,liability,0,886,-886,IC-base-202701-steel-BST-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,BST,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000087,1150,Intercompany receivable,asset,1326,0,1326,IC-base-202701-steel-TERMINALS,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TERMINALS,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000087,4100,Intercompany service revenue,revenue,0,1326,-1326,IC-base-202701-steel-TERMINALS,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TERMINALS,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000088,5200,Incremental interface external operating cost,expense,762,0,762,IC-base-202701-steel-TERMINALS-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TERMINALS,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000088,2000,Trade payables,liability,0,762,-762,IC-base-202701-steel-TERMINALS-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TERMINALS,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000089,1150,Intercompany receivable,asset,2295,0,2295,IC-base-202701-steel-TRUCKING,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TRUCKING,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000089,4100,Intercompany service revenue,revenue,0,2295,-2295,IC-base-202701-steel-TRUCKING,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TRUCKING,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000090,5200,Incremental interface external operating cost,expense,1545,0,1545,IC-base-202701-steel-TRUCKING-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TRUCKING,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000090,2000,Trade payables,liability,0,1545,-1545,IC-base-202701-steel-TRUCKING-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TRUCKING,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000091,1150,Intercompany receivable,asset,765,0,765,IC-base-202701-mro-BST,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,BST,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000091,4100,Intercompany service revenue,revenue,0,765,-765,IC-base-202701-mro-BST,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,BST,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000092,5200,Incremental interface external operating cost,expense,309,0,309,IC-base-202701-mro-BST-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,BST,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000092,2000,Trade payables,liability,0,309,-309,IC-base-202701-mro-BST-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,BST,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000093,1150,Intercompany receivable,asset,510,0,510,IC-base-202701-mro-TERMINALS,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TERMINALS,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000093,4100,Intercompany service revenue,revenue,0,510,-510,IC-base-202701-mro-TERMINALS,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TERMINALS,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000094,5200,Incremental interface external operating cost,expense,299,0,299,IC-base-202701-mro-TERMINALS-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TERMINALS,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000094,2000,Trade payables,liability,0,299,-299,IC-base-202701-mro-TERMINALS-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TERMINALS,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000095,1150,Intercompany receivable,asset,663,0,663,IC-base-202701-mro-TRUCKING,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TRUCKING,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000095,4100,Intercompany service revenue,revenue,0,663,-663,IC-base-202701-mro-TRUCKING,INTERCOMPANY_SERVICE,Served physical cars at declared interface rates,TRUCKING,RWH_PS,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000096,5200,Incremental interface external operating cost,expense,453,0,453,IC-base-202701-mro-TRUCKING-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TRUCKING,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000096,2000,Trade payables,liability,0,453,-453,IC-base-202701-mro-TRUCKING-COST,INTERFACE_VARIABLE_COST,Forecast expense supported by declared operating driver,TRUCKING,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000103,5200,Incremental interface external operating cost,expense,1030,0,1030,IF-FIXED-base-202701-BST,INTERFACE_READINESS,Forecast expense supported by declared operating driver,BST,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000103,2000,Trade payables,liability,0,1030,-1030,IF-FIXED-base-202701-BST,INTERFACE_READINESS,Forecast expense supported by declared operating driver,BST,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000104,5200,Incremental interface external operating cost,expense,2060,0,2060,IF-FIXED-base-202701-TERMINALS,INTERFACE_READINESS,Forecast expense supported by declared operating driver,TERMINALS,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000104,2000,Trade payables,liability,0,2060,-2060,IF-FIXED-base-202701-TERMINALS,INTERFACE_READINESS,Forecast expense supported by declared operating driver,TERMINALS,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000105,5200,Incremental interface external operating cost,expense,1030,0,1030,IF-FIXED-base-202701-TRUCKING,INTERFACE_READINESS,Forecast expense supported by declared operating driver,TRUCKING,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000105,2000,Trade payables,liability,0,1030,-1030,IF-FIXED-base-202701-TRUCKING,INTERFACE_READINESS,Forecast expense supported by declared operating driver,TRUCKING,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000107,5300,Depreciation in earnings,expense,41667,0,41667,ARU-TRACK,FIXED_ASSET_DEPRECIATION,Declared asset life/method; unallocated idle fixed depreciation remains expense,ARU,,NONCASH_OR_OPENING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
