journal_id,entity,year,month,segment,account,account_name,debit_usd,credit_usd,signed_usd,description,source_id,cash_flow,period_role,record_origin,fact_state,as_of_cutoff,effective_period_end,available_at
ARU_GROUP-2026-00583,ARU_GROUP,2026,9,BST,4000,External revenue,0,298945,-298945,External customer invoice under source price and volume indices,BST-2025-001,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00584,ARU_GROUP,2026,9,BST,1100,"External receivables, net of allowance",127712,0,127712,External customer invoice under source price and volume indices,BST-2025-006,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00584,ARU_GROUP,2026,9,BST,4000,External revenue,0,127712,-127712,External customer invoice under source price and volume indices,BST-2025-006,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00585,ARU_GROUP,2026,9,BST,1100,"External receivables, net of allowance",221866,0,221866,External customer invoice under source price and volume indices,BST-2025-002,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00585,ARU_GROUP,2026,9,BST,4000,External revenue,0,221866,-221866,External customer invoice under source price and volume indices,BST-2025-002,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00586,ARU_GROUP,2026,9,BST,1100,"External receivables, net of allowance",100129,0,100129,External customer invoice under source price and volume indices,BST-2025-007,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00586,ARU_GROUP,2026,9,BST,4000,External revenue,0,100129,-100129,External customer invoice under source price and volume indices,BST-2025-007,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00587,ARU_GROUP,2026,9,BST,1100,"External receivables, net of allowance",115174,0,115174,External customer invoice under source price and volume indices,BST-2025-004,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00587,ARU_GROUP,2026,9,BST,4000,External revenue,0,115174,-115174,External customer invoice under source price and volume indices,BST-2025-004,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00588,ARU_GROUP,2026,9,BST,1100,"External receivables, net of allowance",57375,0,57375,External customer invoice under source price and volume indices,BST-2025-008,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00588,ARU_GROUP,2026,9,BST,4000,External revenue,0,57375,-57375,External customer invoice under source price and volume indices,BST-2025-008,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00589,ARU_GROUP,2026,9,BST,1100,"External receivables, net of allowance",136451,0,136451,External customer invoice under source price and volume indices,BST-2025-003,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00589,ARU_GROUP,2026,9,BST,4000,External revenue,0,136451,-136451,External customer invoice under source price and volume indices,BST-2025-003,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00590,ARU_GROUP,2026,9,BST,1100,"External receivables, net of allowance",70218,0,70218,External customer invoice under source price and volume indices,BST-2025-009,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00590,ARU_GROUP,2026,9,BST,4000,External revenue,0,70218,-70218,External customer invoice under source price and volume indices,BST-2025-009,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00591,ARU_GROUP,2026,9,BST,1100,"External receivables, net of allowance",66469,0,66469,External customer invoice under source price and volume indices,BST-2025-010,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00591,ARU_GROUP,2026,9,BST,4000,External revenue,0,66469,-66469,External customer invoice under source price and volume indices,BST-2025-010,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00592,ARU_GROUP,2026,9,BST,1100,"External receivables, net of allowance",35122,0,35122,External customer invoice under source price and volume indices,BST-2025-011,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00592,ARU_GROUP,2026,9,BST,4000,External revenue,0,35122,-35122,External customer invoice under source price and volume indices,BST-2025-011,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00593,ARU_GROUP,2026,9,BST,1100,"External receivables, net of allowance",108626,0,108626,External customer invoice under source price and volume indices,BST-2025-012,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00593,ARU_GROUP,2026,9,BST,4000,External revenue,0,108626,-108626,External customer invoice under source price and volume indices,BST-2025-012,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00594,ARU_GROUP,2026,9,BST,1100,"External receivables, net of allowance",69451,0,69451,External customer invoice under source price and volume indices,BST-2025-013,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00594,ARU_GROUP,2026,9,BST,4000,External revenue,0,69451,-69451,External customer invoice under source price and volume indices,BST-2025-013,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00595,ARU_GROUP,2026,9,TERMINALS,1100,"External receivables, net of allowance",123471,0,123471,External customer invoice under source price and volume indices,TRM-2025-001,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00595,ARU_GROUP,2026,9,TERMINALS,4000,External revenue,0,123471,-123471,External customer invoice under source price and volume indices,TRM-2025-001,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00596,ARU_GROUP,2026,9,TERMINALS,1100,"External receivables, net of allowance",120003,0,120003,External customer invoice under source price and volume indices,TRM-2025-002,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00596,ARU_GROUP,2026,9,TERMINALS,4000,External revenue,0,120003,-120003,External customer invoice under source price and volume indices,TRM-2025-002,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00597,ARU_GROUP,2026,9,TERMINALS,1100,"External receivables, net of allowance",165444,0,165444,External customer invoice under source price and volume indices,TRM-2025-003,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00597,ARU_GROUP,2026,9,TERMINALS,4000,External revenue,0,165444,-165444,External customer invoice under source price and volume indices,TRM-2025-003,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00598,ARU_GROUP,2026,9,TERMINALS,1100,"External receivables, net of allowance",165240,0,165240,External customer invoice under source price and volume indices,TRM-2025-014,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00598,ARU_GROUP,2026,9,TERMINALS,4000,External revenue,0,165240,-165240,External customer invoice under source price and volume indices,TRM-2025-014,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00599,ARU_GROUP,2026,9,TERMINALS,1100,"External receivables, net of allowance",162945,0,162945,External customer invoice under source price and volume indices,TRM-2025-015,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00599,ARU_GROUP,2026,9,TERMINALS,4000,External revenue,0,162945,-162945,External customer invoice under source price and volume indices,TRM-2025-015,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00600,ARU_GROUP,2026,9,TERMINALS,1100,"External receivables, net of allowance",157896,0,157896,External customer invoice under source price and volume indices,TRM-2025-016,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00600,ARU_GROUP,2026,9,TERMINALS,4000,External revenue,0,157896,-157896,External customer invoice under source price and volume indices,TRM-2025-016,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00601,ARU_GROUP,2026,9,TERMINALS,1100,"External receivables, net of allowance",151470,0,151470,External customer invoice under source price and volume indices,TRM-2025-017,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00601,ARU_GROUP,2026,9,TERMINALS,4000,External revenue,0,151470,-151470,External customer invoice under source price and volume indices,TRM-2025-017,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00602,ARU_GROUP,2026,9,TERMINALS,1100,"External receivables, net of allowance",146880,0,146880,External customer invoice under source price and volume indices,TRM-2025-018,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00602,ARU_GROUP,2026,9,TERMINALS,4000,External revenue,0,146880,-146880,External customer invoice under source price and volume indices,TRM-2025-018,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00603,ARU_GROUP,2026,9,TRUCKING,1100,"External receivables, net of allowance",131580,0,131580,External customer invoice under source price and volume indices,TRK-2025-004,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00603,ARU_GROUP,2026,9,TRUCKING,4000,External revenue,0,131580,-131580,External customer invoice under source price and volume indices,TRK-2025-004,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00604,ARU_GROUP,2026,9,TRUCKING,1100,"External receivables, net of allowance",148920,0,148920,External customer invoice under source price and volume indices,TRK-2025-019,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00604,ARU_GROUP,2026,9,TRUCKING,4000,External revenue,0,148920,-148920,External customer invoice under source price and volume indices,TRK-2025-019,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00605,ARU_GROUP,2026,9,TRUCKING,1100,"External receivables, net of allowance",143310,0,143310,External customer invoice under source price and volume indices,TRK-2025-020,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00605,ARU_GROUP,2026,9,TRUCKING,4000,External revenue,0,143310,-143310,External customer invoice under source price and volume indices,TRK-2025-020,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00606,ARU_GROUP,2026,9,TRUCKING,1100,"External receivables, net of allowance",135660,0,135660,External customer invoice under source price and volume indices,TRK-2025-021,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00606,ARU_GROUP,2026,9,TRUCKING,4000,External revenue,0,135660,-135660,External customer invoice under source price and volume indices,TRK-2025-021,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00607,ARU_GROUP,2026,9,TRUCKING,1100,"External receivables, net of allowance",128520,0,128520,External customer invoice under source price and volume indices,TRK-2025-022,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00607,ARU_GROUP,2026,9,TRUCKING,4000,External revenue,0,128520,-128520,External customer invoice under source price and volume indices,TRK-2025-022,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00608,ARU_GROUP,2026,9,WAREHOUSE,1100,"External receivables, net of allowance",223074,0,223074,External customer invoice under source price and volume indices,WHS-2025-005,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00608,ARU_GROUP,2026,9,WAREHOUSE,4000,External revenue,0,223074,-223074,External customer invoice under source price and volume indices,WHS-2025-005,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00609,ARU_GROUP,2026,9,WAREHOUSE,1100,"External receivables, net of allowance",118422,0,118422,External customer invoice under source price and volume indices,WHS-2025-023,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00609,ARU_GROUP,2026,9,WAREHOUSE,4000,External revenue,0,118422,-118422,External customer invoice under source price and volume indices,WHS-2025-023,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00610,ARU_GROUP,2026,9,WAREHOUSE,1100,"External receivables, net of allowance",110160,0,110160,External customer invoice under source price and volume indices,WHS-2025-024,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00610,ARU_GROUP,2026,9,WAREHOUSE,4000,External revenue,0,110160,-110160,External customer invoice under source price and volume indices,WHS-2025-024,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00611,ARU_GROUP,2026,9,WAREHOUSE,1100,"External receivables, net of allowance",99144,0,99144,External customer invoice under source price and volume indices,WHS-2025-025,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00611,ARU_GROUP,2026,9,WAREHOUSE,4000,External revenue,0,99144,-99144,External customer invoice under source price and volume indices,WHS-2025-025,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00612,ARU_GROUP,2026,9,BST,5000,Payroll and employer burden,501121,0,501121,2026 loaded payroll under source cost index and unchanged census,PAYROLL-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00612,ARU_GROUP,2026,9,BST,2000,Trade payables,0,501121,-501121,2026 loaded payroll under source cost index and unchanged census,PAYROLL-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00613,ARU_GROUP,2026,9,BST,5100,External operating cost,629304,0,629304,External suppliers under source cost index,OPEX-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00613,ARU_GROUP,2026,9,BST,2000,Trade payables,0,629304,-629304,External suppliers under source cost index,OPEX-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00614,ARU_GROUP,2026,9,BST,5900,Shared service allocation / recovery,71242,0,71242,Shared services allocated,ALLOC-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00614,ARU_GROUP,2026,9,BST,2100,Operating accruals,0,71242,-71242,Shared services allocated,ALLOC-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00615,ARU_GROUP,2026,9,ARU,2100,Operating accruals,71242,0,71242,Shared services recovered,ALLOC-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00615,ARU_GROUP,2026,9,ARU,5900,Shared service allocation / recovery,0,71242,-71242,Shared services recovered,ALLOC-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00616,ARU_GROUP,2026,9,TERMINALS,5000,Payroll and employer burden,194936,0,194936,2026 loaded payroll under source cost index and unchanged census,PAYROLL-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00616,ARU_GROUP,2026,9,TERMINALS,2000,Trade payables,0,194936,-194936,2026 loaded payroll under source cost index and unchanged census,PAYROLL-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00617,ARU_GROUP,2026,9,TERMINALS,5100,External operating cost,504606,0,504606,External suppliers under source cost index,OPEX-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00617,ARU_GROUP,2026,9,TERMINALS,2000,Trade payables,0,504606,-504606,External suppliers under source cost index,OPEX-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00618,ARU_GROUP,2026,9,TERMINALS,5900,Shared service allocation / recovery,47208,0,47208,Shared services allocated,ALLOC-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00618,ARU_GROUP,2026,9,TERMINALS,2100,Operating accruals,0,47208,-47208,Shared services allocated,ALLOC-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00619,ARU_GROUP,2026,9,ARU,2100,Operating accruals,47208,0,47208,Shared services recovered,ALLOC-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00619,ARU_GROUP,2026,9,ARU,5900,Shared service allocation / recovery,0,47208,-47208,Shared services recovered,ALLOC-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00620,ARU_GROUP,2026,9,TRUCKING,5000,Payroll and employer burden,188464,0,188464,2026 loaded payroll under source cost index and unchanged census,PAYROLL-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00620,ARU_GROUP,2026,9,TRUCKING,2000,Trade payables,0,188464,-188464,2026 loaded payroll under source cost index and unchanged census,PAYROLL-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00621,ARU_GROUP,2026,9,TRUCKING,5100,External operating cost,299069,0,299069,External suppliers under source cost index,OPEX-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00621,ARU_GROUP,2026,9,TRUCKING,2000,Trade payables,0,299069,-299069,External suppliers under source cost index,OPEX-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00622,ARU_GROUP,2026,9,TRUCKING,5900,Shared service allocation / recovery,27467,0,27467,Shared services allocated,ALLOC-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
ARU_GROUP-2026-00622,ARU_GROUP,2026,9,TRUCKING,2100,Operating accruals,0,27467,-27467,Shared services allocated,ALLOC-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
