scenario,entity,year,month,journal_id,event_id,source_id,fact_state,record_origin,available_at,invoice_id,counterparty,amount_usd,invoice_date,revenue_account,source_contract_or_service,evidence_role
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001384,EV-base-base-ARU_GROUP-2027-001384,SALE-base-202707-BST-2025-009,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001384-1,ARU-C-009,73038,2027-07-31,4000,SALE-base-202707-BST-2025-009,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001385,EV-base-base-ARU_GROUP-2027-001385,SALE-base-202707-BST-2025-010,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001385-1,ARU-C-010,69139,2027-07-31,4000,SALE-base-202707-BST-2025-010,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001386,EV-base-base-ARU_GROUP-2027-001386,SALE-base-202707-BST-2025-011,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001386-1,ARU-C-011,36532,2027-07-31,4000,SALE-base-202707-BST-2025-011,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001387,EV-base-base-ARU_GROUP-2027-001387,SALE-base-202707-BST-2025-012,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001387-1,ARU-C-012,112988,2027-07-31,4000,SALE-base-202707-BST-2025-012,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001388,EV-base-base-ARU_GROUP-2027-001388,SALE-base-202707-BST-2025-013,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001388-1,ARU-C-013,72239,2027-07-31,4000,SALE-base-202707-BST-2025-013,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001389,EV-base-base-ARU_GROUP-2027-001389,SALE-base-202707-TRM-2025-001,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001389-1,ARU-C-001,127830,2027-07-31,4000,SALE-base-202707-TRM-2025-001,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001390,EV-base-base-ARU_GROUP-2027-001390,SALE-base-202707-TRM-2025-002,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001390-1,ARU-C-002,124240,2027-07-31,4000,SALE-base-202707-TRM-2025-002,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001391,EV-base-base-ARU_GROUP-2027-001391,SALE-base-202707-TRM-2025-003,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001391-1,ARU-C-003,171285,2027-07-31,4000,SALE-base-202707-TRM-2025-003,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001392,EV-base-base-ARU_GROUP-2027-001392,SALE-base-202707-TRM-2025-014,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001392-1,ARU-C-014,171074,2027-07-31,4000,SALE-base-202707-TRM-2025-014,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001393,EV-base-base-ARU_GROUP-2027-001393,SALE-base-202707-TRM-2025-015,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001393-1,ARU-C-015,168698,2027-07-31,4000,SALE-base-202707-TRM-2025-015,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001394,EV-base-base-ARU_GROUP-2027-001394,SALE-base-202707-TRM-2025-016,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001394-1,ARU-C-016,163470,2027-07-31,4000,SALE-base-202707-TRM-2025-016,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001395,EV-base-base-ARU_GROUP-2027-001395,SALE-base-202707-TRM-2025-017,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001395-1,ARU-C-017,156818,2027-07-31,4000,SALE-base-202707-TRM-2025-017,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001396,EV-base-base-ARU_GROUP-2027-001396,SALE-base-202707-TRM-2025-018,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001396-1,ARU-C-018,152065,2027-07-31,4000,SALE-base-202707-TRM-2025-018,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001397,EV-base-base-ARU_GROUP-2027-001397,SALE-base-202707-TRK-2025-004,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001397-1,ARU-C-004,136200,2027-07-31,4000,SALE-base-202707-TRK-2025-004,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001398,EV-base-base-ARU_GROUP-2027-001398,SALE-base-202707-TRK-2025-019,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001398-1,ARU-C-019,154149,2027-07-31,4000,SALE-base-202707-TRK-2025-019,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001399,EV-base-base-ARU_GROUP-2027-001399,SALE-base-202707-TRK-2025-020,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001399-1,ARU-C-020,148342,2027-07-31,4000,SALE-base-202707-TRK-2025-020,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001400,EV-base-base-ARU_GROUP-2027-001400,SALE-base-202707-TRK-2025-021,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001400-1,ARU-C-021,140423,2027-07-31,4000,SALE-base-202707-TRK-2025-021,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001401,EV-base-base-ARU_GROUP-2027-001401,SALE-base-202707-TRK-2025-022,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001401-1,ARU-C-022,133032,2027-07-31,4000,SALE-base-202707-TRK-2025-022,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001402,EV-base-base-ARU_GROUP-2027-001402,SALE-base-202707-WHS-2025-005,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001402-1,ARU-C-005,230960,2027-07-31,4000,SALE-base-202707-WHS-2025-005,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001403,EV-base-base-ARU_GROUP-2027-001403,SALE-base-202707-WHS-2025-023,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001403-1,ARU-C-023,122609,2027-07-31,4000,SALE-base-202707-WHS-2025-023,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001404,EV-base-base-ARU_GROUP-2027-001404,SALE-base-202707-WHS-2025-024,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001404-1,ARU-C-024,114054,2027-07-31,4000,SALE-base-202707-WHS-2025-024,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001405,EV-base-base-ARU_GROUP-2027-001405,SALE-base-202707-WHS-2025-025,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001405-1,ARU-C-025,102649,2027-07-31,4000,SALE-base-202707-WHS-2025-025,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001440,EV-base-base-ARU_GROUP-2027-001440,IC-base-202707-acid-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001440-1,RWH_PS,3876,2027-07-31,4100,IC-base-202707-acid-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001442,EV-base-base-ARU_GROUP-2027-001442,IC-base-202707-acid-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001442-1,RWH_PS,2856,2027-07-31,4100,IC-base-202707-acid-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001444,EV-base-base-ARU_GROUP-2027-001444,IC-base-202707-acid-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001444-1,RWH_PS,5549,2027-07-31,4100,IC-base-202707-acid-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001446,EV-base-base-ARU_GROUP-2027-001446,IC-base-202707-binder-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001446-1,RWH_PS,5202,2027-07-31,4100,IC-base-202707-binder-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001448,EV-base-base-ARU_GROUP-2027-001448,IC-base-202707-binder-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001448-1,RWH_PS,2448,2027-07-31,4100,IC-base-202707-binder-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001450,EV-base-base-ARU_GROUP-2027-001450,IC-base-202707-binder-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001450-1,RWH_PS,6977,2027-07-31,4100,IC-base-202707-binder-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001452,EV-base-base-ARU_GROUP-2027-001452,IC-base-202707-lime-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001452-1,RWH_PS,867,2027-07-31,4100,IC-base-202707-lime-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001454,EV-base-base-ARU_GROUP-2027-001454,IC-base-202707-lime-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001454-1,RWH_PS,459,2027-07-31,4100,IC-base-202707-lime-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001456,EV-base-base-ARU_GROUP-2027-001456,IC-base-202707-lime-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001456-1,RWH_PS,1224,2027-07-31,4100,IC-base-202707-lime-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001458,EV-base-base-ARU_GROUP-2027-001458,IC-base-202707-steel-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001458-1,RWH_PS,1938,2027-07-31,4100,IC-base-202707-steel-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001460,EV-base-base-ARU_GROUP-2027-001460,IC-base-202707-steel-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001460-1,RWH_PS,1326,2027-07-31,4100,IC-base-202707-steel-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001462,EV-base-base-ARU_GROUP-2027-001462,IC-base-202707-steel-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001462-1,RWH_PS,2295,2027-07-31,4100,IC-base-202707-steel-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001464,EV-base-base-ARU_GROUP-2027-001464,IC-base-202707-mro-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001464-1,RWH_PS,765,2027-07-31,4100,IC-base-202707-mro-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001466,EV-base-base-ARU_GROUP-2027-001466,IC-base-202707-mro-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001466-1,RWH_PS,510,2027-07-31,4100,IC-base-202707-mro-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001468,EV-base-base-ARU_GROUP-2027-001468,IC-base-202707-mro-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001468-1,RWH_PS,663,2027-07-31,4100,IC-base-202707-mro-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001470,EV-base-base-ARU_GROUP-2027-001470,IC-base-202707-project-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001470-1,RWH_PS,1428,2027-07-31,4100,IC-base-202707-project-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001472,EV-base-base-ARU_GROUP-2027-001472,IC-base-202707-project-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001472-1,RWH_PS,1428,2027-07-31,4100,IC-base-202707-project-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,7,base-ARU_GROUP-2027-001474,EV-base-base-ARU_GROUP-2027-001474,IC-base-202707-project-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001474-1,RWH_PS,1836,2027-07-31,4100,IC-base-202707-project-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001631,EV-base-base-ARU_GROUP-2027-001631,SALE-base-202708-BST-2025-001,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001631-1,ARU-C-001,310947,2027-08-31,4000,SALE-base-202708-BST-2025-001,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001632,EV-base-base-ARU_GROUP-2027-001632,SALE-base-202708-BST-2025-006,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001632-1,ARU-C-006,132840,2027-08-31,4000,SALE-base-202708-BST-2025-006,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001633,EV-base-base-ARU_GROUP-2027-001633,SALE-base-202708-BST-2025-002,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001633-1,ARU-C-002,230775,2027-08-31,4000,SALE-base-202708-BST-2025-002,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001634,EV-base-base-ARU_GROUP-2027-001634,SALE-base-202708-BST-2025-007,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001634-1,ARU-C-007,104150,2027-08-31,4000,SALE-base-202708-BST-2025-007,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001635,EV-base-base-ARU_GROUP-2027-001635,SALE-base-202708-BST-2025-004,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001635-1,ARU-C-004,119799,2027-08-31,4000,SALE-base-202708-BST-2025-004,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001636,EV-base-base-ARU_GROUP-2027-001636,SALE-base-202708-BST-2025-008,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001636-1,ARU-C-008,59678,2027-08-31,4000,SALE-base-202708-BST-2025-008,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001637,EV-base-base-ARU_GROUP-2027-001637,SALE-base-202708-BST-2025-003,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001637-1,ARU-C-003,141929,2027-08-31,4000,SALE-base-202708-BST-2025-003,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001638,EV-base-base-ARU_GROUP-2027-001638,SALE-base-202708-BST-2025-009,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001638-1,ARU-C-009,73038,2027-08-31,4000,SALE-base-202708-BST-2025-009,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001639,EV-base-base-ARU_GROUP-2027-001639,SALE-base-202708-BST-2025-010,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001639-1,ARU-C-010,69139,2027-08-31,4000,SALE-base-202708-BST-2025-010,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001640,EV-base-base-ARU_GROUP-2027-001640,SALE-base-202708-BST-2025-011,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001640-1,ARU-C-011,36532,2027-08-31,4000,SALE-base-202708-BST-2025-011,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001641,EV-base-base-ARU_GROUP-2027-001641,SALE-base-202708-BST-2025-012,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001641-1,ARU-C-012,112988,2027-08-31,4000,SALE-base-202708-BST-2025-012,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001642,EV-base-base-ARU_GROUP-2027-001642,SALE-base-202708-BST-2025-013,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001642-1,ARU-C-013,72239,2027-08-31,4000,SALE-base-202708-BST-2025-013,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001643,EV-base-base-ARU_GROUP-2027-001643,SALE-base-202708-TRM-2025-001,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001643-1,ARU-C-001,127830,2027-08-31,4000,SALE-base-202708-TRM-2025-001,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001644,EV-base-base-ARU_GROUP-2027-001644,SALE-base-202708-TRM-2025-002,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001644-1,ARU-C-002,124240,2027-08-31,4000,SALE-base-202708-TRM-2025-002,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001645,EV-base-base-ARU_GROUP-2027-001645,SALE-base-202708-TRM-2025-003,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001645-1,ARU-C-003,171285,2027-08-31,4000,SALE-base-202708-TRM-2025-003,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001646,EV-base-base-ARU_GROUP-2027-001646,SALE-base-202708-TRM-2025-014,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001646-1,ARU-C-014,171074,2027-08-31,4000,SALE-base-202708-TRM-2025-014,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001647,EV-base-base-ARU_GROUP-2027-001647,SALE-base-202708-TRM-2025-015,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001647-1,ARU-C-015,168698,2027-08-31,4000,SALE-base-202708-TRM-2025-015,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001648,EV-base-base-ARU_GROUP-2027-001648,SALE-base-202708-TRM-2025-016,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001648-1,ARU-C-016,163470,2027-08-31,4000,SALE-base-202708-TRM-2025-016,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001649,EV-base-base-ARU_GROUP-2027-001649,SALE-base-202708-TRM-2025-017,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001649-1,ARU-C-017,156818,2027-08-31,4000,SALE-base-202708-TRM-2025-017,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001650,EV-base-base-ARU_GROUP-2027-001650,SALE-base-202708-TRM-2025-018,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001650-1,ARU-C-018,152065,2027-08-31,4000,SALE-base-202708-TRM-2025-018,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001651,EV-base-base-ARU_GROUP-2027-001651,SALE-base-202708-TRK-2025-004,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001651-1,ARU-C-004,136200,2027-08-31,4000,SALE-base-202708-TRK-2025-004,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,8,base-ARU_GROUP-2027-001652,EV-base-base-ARU_GROUP-2027-001652,SALE-base-202708-TRK-2025-019,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-001652-1,ARU-C-019,154149,2027-08-31,4000,SALE-base-202708-TRK-2025-019,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
