allocation_basis,cash_flow,due_date,entity,funded_usd,invoice_id,journal_id,month,obligation_id,payable_id,period,request_kind,requested_usd,scenario,source_id,unit,unpaid_usd,year
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,8550.0000,,ENT-base-0001752,7,OB-base-ENT-base-0001752-4616,AP-base-6-COMPUTE-ATL-2027-05-evaluated-workflow,2027-07-31,VENDOR_INVOICE,8550.0000,base,base-07-PAYMENT_REQUEST-AP-base-6-COMPUTE-ATL-2027-05-evaluated-workflow,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,9000.0000,,ENT-base-0001753,7,OB-base-ENT-base-0001753-4618,AP-base-6-WIL-VIBRATION,2027-07-31,VENDOR_INVOICE,9000.0000,base,base-07-PAYMENT_REQUEST-AP-base-6-WIL-VIBRATION,willow,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,7000.0000,,ENT-base-0001754,7,OB-base-ENT-base-0001754-4620,AP-base-6-WIL-RF-FIELD,2027-07-31,VENDOR_INVOICE,7000.0000,base,base-07-PAYMENT_REQUEST-AP-base-6-WIL-RF-FIELD,willow,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,18000.0000,,ENT-base-0001755,7,OB-base-ENT-base-0001755-4622,AP-base-6-WIL-CHEMISTRY,2027-07-31,VENDOR_INVOICE,18000.0000,base,base-07-PAYMENT_REQUEST-AP-base-6-WIL-CHEMISTRY,willow,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,8580.0000,,ENT-base-0001756,7,OB-base-ENT-base-0001756-4624,AP-base-6-PROCESS-STREAM17-base-06,2027-07-31,VENDOR_INVOICE,8580.0000,base,base-07-PAYMENT_REQUEST-AP-base-6-PROCESS-STREAM17-base-06,project-cradle,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,18500.0000,,ENT-base-0001757,7,OB-base-ENT-base-0001757-4626,AP-base-6-PROCESS-DEMOTTE-base-06,2027-07-31,VENDOR_INVOICE,18500.0000,base,base-07-PAYMENT_REQUEST-AP-base-6-PROCESS-DEMOTTE-base-06,project-cradle,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,3979.8000,,ENT-base-0001758,7,OB-base-ENT-base-0001758-4628,AP-base-6-FREIGHT-STREAM17-base-05,2027-07-31,VENDOR_INVOICE,3979.8000,base,base-07-PAYMENT_REQUEST-AP-base-6-FREIGHT-STREAM17-base-05,project-cradle,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,19952.0640,INV-base-base-05-DOWNSTREAM_ACCEPTANCE-STREAM17-base-04,ENT-base-0001759,7,OB-base-ENT-base-0001759-4630,,2027-07-31,HOST_SETTLEMENT,19952.0640,base,base-07-HOST_SETTLEMENT_REQUEST-INV-base-base-05-DOWNSTREAM_ACCEPTANCE-STREAM17-base-04-7,project-cradle,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,1945416.6613,,ENT-base-0001760,7,OB-base-ENT-base-0001760-4632,,2027-07-31,PAYROLL_BATCH,1945416.6613,base,base-07-PAYROLL_REQUEST-foundry-field,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,524999.9988,,ENT-base-0001761,7,OB-base-ENT-base-0001761-4634,,2027-07-31,PAYROLL_BATCH,524999.9988,base,base-07-PAYROLL_REQUEST-atlas-meridian,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,418333.3344,,ENT-base-0001762,7,OB-base-ENT-base-0001762-4636,,2027-07-31,PAYROLL_BATCH,418333.3344,base,base-07-PAYROLL_REQUEST-advisory,advisory,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,295000.0000,,ENT-base-0001763,7,OB-base-ENT-base-0001763-4638,,2027-07-31,PAYROLL_BATCH,295000.0000,base,base-07-PAYROLL_REQUEST-willow,willow,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,187500.0006,,ENT-base-0001764,7,OB-base-ENT-base-0001764-4640,,2027-07-31,PAYROLL_BATCH,187500.0006,base,base-07-PAYROLL_REQUEST-project-cradle,project-cradle,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-07-31,SHI,2834999.9956,,ENT-base-0001765,7,OB-base-ENT-base-0001765-4642,,2027-07-31,PAYROLL_BATCH,2834999.9956,base,base-07-PAYROLL_REQUEST-corporate,corporate,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,187416.6667,,ENT-base-0001926,8,OB-base-ENT-base-0001926-5001,,2027-08-31,OTHER_OPERATING_REQUEST,187416.6667,base,CORE-INTEREST,corporate,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,113000.0000,,ENT-base-0001937,8,OB-base-ENT-base-0001937-5023,AP-base-7-ESS-FACILITY-VENDORS,2027-08-31,VENDOR_INVOICE,113000.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-ESS-FACILITY-VENDORS,corporate,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,2400.0000,,ENT-base-0001938,8,OB-base-ENT-base-0001938-5025,AP-base-7-HOSTING-FF-001,2027-08-31,VENDOR_INVOICE,2400.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-001,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3000.0000,,ENT-base-0001939,8,OB-base-ENT-base-0001939-5027,AP-base-7-HOSTING-FF-002,2027-08-31,VENDOR_INVOICE,3000.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-002,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3600.0000,,ENT-base-0001940,8,OB-base-ENT-base-0001940-5029,AP-base-7-HOSTING-FF-003,2027-08-31,VENDOR_INVOICE,3600.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-003,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1800.0000,,ENT-base-0001941,8,OB-base-ENT-base-0001941-5031,AP-base-7-HOSTING-FF-004,2027-08-31,VENDOR_INVOICE,1800.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-004,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,2400.0000,,ENT-base-0001942,8,OB-base-ENT-base-0001942-5033,AP-base-7-HOSTING-FF-005,2027-08-31,VENDOR_INVOICE,2400.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-005,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3000.0000,,ENT-base-0001943,8,OB-base-ENT-base-0001943-5035,AP-base-7-HOSTING-FF-006,2027-08-31,VENDOR_INVOICE,3000.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-006,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3600.0000,,ENT-base-0001944,8,OB-base-ENT-base-0001944-5037,AP-base-7-HOSTING-FF-007,2027-08-31,VENDOR_INVOICE,3600.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-007,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1800.0000,,ENT-base-0001945,8,OB-base-ENT-base-0001945-5039,AP-base-7-HOSTING-FF-008,2027-08-31,VENDOR_INVOICE,1800.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-008,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,2400.0000,,ENT-base-0001946,8,OB-base-ENT-base-0001946-5041,AP-base-7-HOSTING-FF-009,2027-08-31,VENDOR_INVOICE,2400.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-009,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3000.0000,,ENT-base-0001947,8,OB-base-ENT-base-0001947-5043,AP-base-7-HOSTING-FF-010,2027-08-31,VENDOR_INVOICE,3000.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-010,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3600.0000,,ENT-base-0001948,8,OB-base-ENT-base-0001948-5045,AP-base-7-HOSTING-FF-011,2027-08-31,VENDOR_INVOICE,3600.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-011,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1800.0000,,ENT-base-0001949,8,OB-base-ENT-base-0001949-5047,AP-base-7-HOSTING-FF-012,2027-08-31,VENDOR_INVOICE,1800.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-012,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,2400.0000,,ENT-base-0001950,8,OB-base-ENT-base-0001950-5049,AP-base-7-HOSTING-FF-013,2027-08-31,VENDOR_INVOICE,2400.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-013,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3000.0000,,ENT-base-0001951,8,OB-base-ENT-base-0001951-5051,AP-base-7-HOSTING-FF-014,2027-08-31,VENDOR_INVOICE,3000.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-014,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3600.0000,,ENT-base-0001952,8,OB-base-ENT-base-0001952-5053,AP-base-7-HOSTING-FF-015,2027-08-31,VENDOR_INVOICE,3600.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-015,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1800.0000,,ENT-base-0001953,8,OB-base-ENT-base-0001953-5055,AP-base-7-HOSTING-FF-016,2027-08-31,VENDOR_INVOICE,1800.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-016,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,2400.0000,,ENT-base-0001954,8,OB-base-ENT-base-0001954-5057,AP-base-7-HOSTING-FF-017,2027-08-31,VENDOR_INVOICE,2400.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-017,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3000.0000,,ENT-base-0001955,8,OB-base-ENT-base-0001955-5059,AP-base-7-HOSTING-FF-018,2027-08-31,VENDOR_INVOICE,3000.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-018,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3600.0000,,ENT-base-0001956,8,OB-base-ENT-base-0001956-5061,AP-base-7-HOSTING-FF-019,2027-08-31,VENDOR_INVOICE,3600.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-019,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1800.0000,,ENT-base-0001957,8,OB-base-ENT-base-0001957-5063,AP-base-7-HOSTING-FF-020,2027-08-31,VENDOR_INVOICE,1800.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-020,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,2400.0000,,ENT-base-0001958,8,OB-base-ENT-base-0001958-5065,AP-base-7-HOSTING-FF-021,2027-08-31,VENDOR_INVOICE,2400.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-021,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3000.0000,,ENT-base-0001959,8,OB-base-ENT-base-0001959-5067,AP-base-7-HOSTING-FF-022,2027-08-31,VENDOR_INVOICE,3000.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-022,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3600.0000,,ENT-base-0001960,8,OB-base-ENT-base-0001960-5069,AP-base-7-HOSTING-FF-023,2027-08-31,VENDOR_INVOICE,3600.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-023,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1800.0000,,ENT-base-0001961,8,OB-base-ENT-base-0001961-5071,AP-base-7-HOSTING-FF-024,2027-08-31,VENDOR_INVOICE,1800.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-024,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,2400.0000,,ENT-base-0001962,8,OB-base-ENT-base-0001962-5073,AP-base-7-HOSTING-FF-025,2027-08-31,VENDOR_INVOICE,2400.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-025,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3000.0000,,ENT-base-0001963,8,OB-base-ENT-base-0001963-5075,AP-base-7-HOSTING-FF-026,2027-08-31,VENDOR_INVOICE,3000.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-026,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3600.0000,,ENT-base-0001964,8,OB-base-ENT-base-0001964-5077,AP-base-7-HOSTING-FF-027,2027-08-31,VENDOR_INVOICE,3600.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-027,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1800.0000,,ENT-base-0001965,8,OB-base-ENT-base-0001965-5079,AP-base-7-HOSTING-FF-028,2027-08-31,VENDOR_INVOICE,1800.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-028,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,2400.0000,,ENT-base-0001966,8,OB-base-ENT-base-0001966-5081,AP-base-7-HOSTING-FF-029,2027-08-31,VENDOR_INVOICE,2400.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-029,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3000.0000,,ENT-base-0001967,8,OB-base-ENT-base-0001967-5083,AP-base-7-HOSTING-FF-030,2027-08-31,VENDOR_INVOICE,3000.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-030,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3600.0000,,ENT-base-0001968,8,OB-base-ENT-base-0001968-5085,AP-base-7-HOSTING-FF-031,2027-08-31,VENDOR_INVOICE,3600.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-031,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1800.0000,,ENT-base-0001969,8,OB-base-ENT-base-0001969-5087,AP-base-7-HOSTING-FF-032,2027-08-31,VENDOR_INVOICE,1800.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-032,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,2400.0000,,ENT-base-0001970,8,OB-base-ENT-base-0001970-5089,AP-base-7-HOSTING-FF-033,2027-08-31,VENDOR_INVOICE,2400.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-033,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3000.0000,,ENT-base-0001971,8,OB-base-ENT-base-0001971-5091,AP-base-7-HOSTING-FF-034,2027-08-31,VENDOR_INVOICE,3000.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-034,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3600.0000,,ENT-base-0001972,8,OB-base-ENT-base-0001972-5093,AP-base-7-HOSTING-FF-035,2027-08-31,VENDOR_INVOICE,3600.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-035,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1800.0000,,ENT-base-0001973,8,OB-base-ENT-base-0001973-5095,AP-base-7-HOSTING-FF-036,2027-08-31,VENDOR_INVOICE,1800.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-FF-036,foundry-field,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1400.0000,,ENT-base-0001974,8,OB-base-ENT-base-0001974-5097,AP-base-7-HOSTING-ATL-LIC-001,2027-08-31,VENDOR_INVOICE,1400.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-001,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1600.0000,,ENT-base-0001975,8,OB-base-ENT-base-0001975-5099,AP-base-7-HOSTING-ATL-LIC-002,2027-08-31,VENDOR_INVOICE,1600.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-002,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1800.0000,,ENT-base-0001976,8,OB-base-ENT-base-0001976-5101,AP-base-7-HOSTING-ATL-LIC-003,2027-08-31,VENDOR_INVOICE,1800.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-003,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1200.0000,,ENT-base-0001977,8,OB-base-ENT-base-0001977-5103,AP-base-7-HOSTING-ATL-LIC-004,2027-08-31,VENDOR_INVOICE,1200.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-004,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1400.0000,,ENT-base-0001978,8,OB-base-ENT-base-0001978-5105,AP-base-7-HOSTING-ATL-LIC-005,2027-08-31,VENDOR_INVOICE,1400.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-005,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1600.0000,,ENT-base-0001979,8,OB-base-ENT-base-0001979-5107,AP-base-7-HOSTING-ATL-LIC-006,2027-08-31,VENDOR_INVOICE,1600.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-006,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1800.0000,,ENT-base-0001980,8,OB-base-ENT-base-0001980-5109,AP-base-7-HOSTING-ATL-LIC-007,2027-08-31,VENDOR_INVOICE,1800.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-007,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1400.0000,,ENT-base-0001981,8,OB-base-ENT-base-0001981-5111,AP-base-7-HOSTING-ATL-LIC-013,2027-08-31,VENDOR_INVOICE,1400.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-013,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1600.0000,,ENT-base-0001982,8,OB-base-ENT-base-0001982-5113,AP-base-7-HOSTING-ATL-LIC-014,2027-08-31,VENDOR_INVOICE,1600.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-014,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,1800.0000,,ENT-base-0001983,8,OB-base-ENT-base-0001983-5115,AP-base-7-HOSTING-ATL-LIC-015,2027-08-31,VENDOR_INVOICE,1800.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-HOSTING-ATL-LIC-015,atlas-meridian,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,6720.0000,,ENT-base-0001984,8,OB-base-ENT-base-0001984-5117,AP-base-7-TRAVEL-ADV-2027-04-workflow-acceptance,2027-08-31,VENDOR_INVOICE,6720.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-04-workflow-acceptance,advisory,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3360.0000,,ENT-base-0001985,8,OB-base-ENT-base-0001985-5119,AP-base-7-TRAVEL-ADV-2027-04-transfer-and-handover,2027-08-31,VENDOR_INVOICE,3360.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-04-transfer-and-handover,advisory,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,2940.0000,,ENT-base-0001986,8,OB-base-ENT-base-0001986-5121,AP-base-7-TRAVEL-ADV-2027-07-transfer-and-handover,2027-08-31,VENDOR_INVOICE,2940.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-07-transfer-and-handover,advisory,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3360.0000,,ENT-base-0001987,8,OB-base-ENT-base-0001987-5123,AP-base-7-TRAVEL-ADV-2027-08-transfer-and-handover,2027-08-31,VENDOR_INVOICE,3360.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-08-transfer-and-handover,advisory,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,4200.0000,,ENT-base-0001988,8,OB-base-ENT-base-0001988-5125,AP-base-7-TRAVEL-ADV-2027-09-workflow-acceptance,2027-08-31,VENDOR_INVOICE,4200.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-09-workflow-acceptance,advisory,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,5040.0000,,ENT-base-0001989,8,OB-base-ENT-base-0001989-5127,AP-base-7-TRAVEL-ADV-2027-10-workflow-acceptance,2027-08-31,VENDOR_INVOICE,5040.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-10-workflow-acceptance,advisory,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,2940.0000,,ENT-base-0001990,8,OB-base-ENT-base-0001990-5129,AP-base-7-TRAVEL-ADV-2027-11-scope-and-diagnosis,2027-08-31,VENDOR_INVOICE,2940.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-11-scope-and-diagnosis,advisory,0.0000,2027
ILLUSTRATIVE_FIFO_WITHIN_FLOW_NOT_ACTUAL_PAYMENT,OPERATING,2027-08-31,SHI,3360.0000,,ENT-base-0001991,8,OB-base-ENT-base-0001991-5131,AP-base-7-TRAVEL-ADV-2027-12-scope-and-diagnosis,2027-08-31,VENDOR_INVOICE,3360.0000,base,base-08-PAYMENT_REQUEST-AP-base-7-TRAVEL-ADV-2027-12-scope-and-diagnosis,advisory,0.0000,2027
